ymd	title1	title2	kiji1	kiji2	cls	kw
20181113	岐阜		地域の発展に役立てて　関信金５市町に計４００万円寄付	美濃加茂市など	その他	
20181113	岐阜		可児・加茂医師会　准看護学校で戴帽式	「笑顔で寄り添い看護」	教育	
20181113	中日		可児の企業いいね　高校生に魅力発見フェア	加茂農林高校など	教育	
20181111	岐阜		県高校選手権バスケ　岐阜女貫禄２７連覇	男子：美濃加茂４年連続９度目ウインターカップ出場	行事	
20181111	岐阜		県中学駅伝	成績	行事	
20181111	岐阜		多種多彩な老鴉柿　富加町で盆栽展		行事	
20181111	中日		外国籍の生徒がプレゼン	加茂高定時制　日本語の上達図る	教育	
20181111	岐阜		ソフトボール県高校新人大会	成績	行事	
20181111	岐阜		みのかも市民まつり　家族ら楽しむ	地元産柿や新鮮野菜、品定め	行事	
20181110	中日		旧桜井邸　きょう一般開放	美濃加茂市伊深町　築100年の古民家	その他	
20181110	岐阜		御嵩彩る寄せ植え制作	加茂農林高　住民と生徒が交流	教育	
20181110	岐阜		堂上蜂屋柿甘くなれ	蜂屋小児童が皮むき体験	教育	
20181110	中日		堂上蜂屋柿作り　伝統学ぶ	蜂屋小　お年寄りらに贈呈へ	教育	
20181109	中日		講演会「認知症でも笑顔のままで」		行事	
20181109	中日		美濃加茂・西中の池修復	加茂農林高生	教育	
20181109	中日		美濃加茂まちづくり協と中電が協働	竹伐採　鳥獣被害防ぐ	行政・政治	県の「ぎふ一村一企業パートナーシップ運動」
20181109	岐阜		県管設備協組が練習用管材寄贈	たくみアカデミーに	その他	
20181109	岐阜		県可茂総合庁舎で物産展	茶や菓子、白川町産ずらり	行事	
20181109	中日		みのかも市民まつり		行事	
20181109	中日		おいしいドーナツ園児ら笑顔	加茂農林高生が振る舞う	教育	
20181109	中日		いち＆マッシィバンド太田宿ライブ		行事	
20181108	中日		長寿を祝福		ひと	
20181108	岐阜		県の「一村一企業パートナーシップ運動」登録証	中電加茂営業所に交付　山之上地域荒廃竹林整備を応援	行政・政治	
20181108	岐阜		三味線とダンス共演	美濃加茂市芸能祭　12団体、成果披露	文化	市文化会館
20181107	岐阜		軟式野球　県還暦リーグ戦	結果	行事	
20181107	中日		美濃加茂市ソフトボール協会リーグ戦	結果	行事	
20181107	中日		県ママさんバレーボール可茂地区予選会	成績	行事	
20181107	中日		歩行者を車ではねた疑い	加茂署	事件・事故	
20181107	岐阜		市の発展　貢献たたえる　美濃加茂市功労者	11人と4団体表彰	ひと	
20181107	中日		国際交流　多国籍の親子らとゲーム	古井小　遊、食、エコ、パーティー楽しむ	教育	
20181107	中日		可茂地区中学生バドミントン大会	成績	ひと	
20181107	中日		可児など10市の議員政策議会の意義研修	龍谷大教授が講演	行政・政治	
20181107	中日		全国高校生デザイン　桂川さんら4人入賞	多治見の服飾専門学校	ひと	
20181107	岐阜		ポール手に園内楽々散策	清流里山公園でノルディック・ウオーク体験	行事	
20181107	岐阜		ソフトテニス　県選手権	成績	ひと	
20181107	中日		セブン工業中間決算	売上高69億円　純利益79％減	ビジネス	
20181106	岐阜		鳴子踊り、にぎやかに	美濃加茂市と富加町で祭典	行事	
20181106	中日		美濃加茂でものづくり教育フェア県大会	上位入賞の皆さん	行事	
20181106	中日		秋冬に楽しめる花を	八百津　加茂農林高生が植栽	教育	
20181106	中日		県秋季陸上競技記録会	成績	ひと	
20181106	中日		市政発展の功労者美濃加茂市が表彰	功労者の皆さん	ひと	
20181106	中日		可茂の里山保全、活用担う	森林アカデミー山路さん坂井さん森林組合職員へ	ひと	
20181106	岐阜		保温シート災害時活用を	可茂地域に1万枚　JAめぐみの寄贈	その他	
20181106	中日		中濃地区高校総体剣道新人大会	成績	ひと	
20181106	岐阜		ラグビー　県社会人・クラブ秋季リーグ第3日	結果	行事	
20181106	岐阜		サッカー　県高校定時制通信制秋季体育大会	成績	行事	
20181105	中日		稲刈りやBBQ国際交流楽しむ	美濃加茂の農業団体	行事	
20181105	中日		県高校駅伝競走大会	男子総合3位：美濃加茂　女子総合4位：美濃加茂	行事	
20181105	岐阜		県高校駅伝	男子3位：美濃加茂高　女子4位：美濃加茂高	行事	
20181105	岐阜		県高校新人大会　	バドミントン成績	行事	
20181105	中日		県高校定通制秋季体育大会サッカー競技	3位：加茂	行事	
20181105	中日		県農業高校野球大会	成績	行事	
20181105	中日		県中学1年生軟式野球県大会	結果	行事	
20181105	中日		沿道の応援受け力走　ひだ金山清流マラソン	上位成績	ひと	
20181105	岐阜		全日本高校バレー県大会	結果	行事	
20181105	中日		モロッコ領事館　開館	美濃加茂　交流促進を図る	行政・政治	
20181104	岐阜		県高校選手権バスケ	美濃加茂4連覇男子　女子県岐阜商全国切符	行事	
20181104	中日		県高校バスケ決勝	男子・美濃加茂　女子：県岐阜商　V	行事	
20181103	中日		黒や赤ロウヤガキ美濃加茂で盆栽展　きょう、あす	太田宿中山道会館	行事	
20181103	岐阜		籠いっぱい　秋の味覚	美濃加茂市の障害者事業所　利用者らが柿収穫	行事	「太陽の家」
20181103	岐阜		第9回老鴉柿（ろうやがき）盆栽展	太田宿中山道会館	行事	
20181103	中日		秋の叙勲　社会、福祉に貢献	中濃、可茂地域の3人	ひと	
20181103	岐阜		秋の叙勲　県内受賞者喜びの声		ひと	
20181103	中日		秋の叙勲　県ゆかり79人	受賞者の皆さん	ひと	
20181103	中日		県高校バスケットボール選手権大会	結果	行事	
20181103	中日		施設利用者が収穫柿きょうから販売	美濃加茂	行事	
20181103	岐阜		川辺ふれ愛まつり2018		行事	美濃加茂高校ブラスバンド部
20181103	中日		中濃文芸　	太田ホトトギス会	文化	
20181102	中日		英語でパーティー	山手幼稚園	教育	
20181102	中日		美濃加茂市芸能祭	市文化会館	行事	
20181102	中日		経営計画作成セミナー	美濃加茂商工会館	ビジネス	
20181102	中日		第214回日本商工会議所・日本珠算連盟珠算能力検定試験合格者	美濃加茂商工会議所	ひと	
20181102	岐阜		第214回日商・日珠珠算・暗算能力検定試験合格者	美濃加茂商工会議所	ひと	
20181102	中日		第17回5年生軟式野球秋季大会決勝戦	優勝：蜂屋レイズ	行事	
20181102	岐阜		深まる絆連携協定締結　商品開発や観光推進	美濃加茂市と和歌山・由良町交流20年	行政・政治	
20181102	岐阜		市民の「防災力」高める	美濃加茂で訓練　応急処置など体験	行政・政治	
20181102	中日		土作りから丹精　大輪の菊花展示	入賞した皆さん	ひと	プラザちゅうたい
20181102	中日		和歌山県由良町と観光や教育で連携	美濃加茂市が協定	行政・政治	
20181102	岐阜		パト追跡の車が民家車庫に衝突	美濃加茂、運転者逃走　加茂署	事件・事故	
20181102	中日		パトカーに追跡された車が当て逃げ	加茂署	事件・事故	
20181102	中日		キッズラグビー教室		行事	
20181102	岐阜		100歳のお祝い		ひと	
20181101	中日		高齢者叙勲		ひと	
20181101	岐阜		難民に服送る活動知って	劇や紙芝居　太田小児童、園児に紹介	教育	
20181101	岐阜		英語で楽しむハロウィーン	山手幼稚園で仮装パーティー	教育	
20181101	中日		空気圧、ブレーキ　車の安全性確認	県自動車整備振興会美濃加茂自動車組合	その他	アピタ美濃加茂店
20181101	岐阜		県内企業2018年9月中間決算	セブン工業　内装建材伸長６期連続増収	ビジネス	
20181101	中日		歯、口の健康テーマ　学校歯科医が講演	山手小	教育	
20181101	中日		子どもの福祉を支援	可茂陸砂利協同組合	その他	可茂特別支援学校
20181101	岐阜		公立高定員４４０人減少	県内全日制来春の入学　私立は2年ぶり減	教育	
20181101	中日		公立全日制４４０人減	県教委　来年度の高校入学定員	教育	
20181101	中日		全日本バレーボール高校選手権大会	結果	行事	
20181101	中日		児童が実験や工作　科学の面白さ体験	蜂屋小	教育	
20181031	中日		逮捕術大会の優勝選手ら署長に報告	加茂署	行事	
20181031	岐阜		軟式野球　県還暦リーグ戦	結果	行事	
20181031	中日		浜松の案内看板を水野早紀さんデザイン	美濃加茂出身	ひと	
20181031	岐阜		新嘗祭「協力に感謝」　美濃加茂市	県代表・片桐美良（山之上町）さん、市長に報告	ひと	
20181031	中日		ヤマト運輸カラーナガラの模型発売	あす長良川鉄道	その他	
20181031	中日		「散策楽しんで」公園整備　加茂農林高生　	宮浦自然公園	教育	
20181030	岐阜		美濃加茂市　県俳句作家協会が大会　季節の趣込めた一句	主な入賞者の皆さん	文化	
20181030	岐阜		県高校英語スピーチコンテスト	優秀賞：マクリイン・エイジさん（加茂高校１年）	ひと	
20181030	岐阜		県高校新人大会　レスリング他	成績	行事	
20181030	岐阜		県自動車整備振興会　美濃加茂で無料点検	マイカーの状態万全に	その他	アピタ美濃加茂店
20181030	中日		古井小ＳＬ保存会	シゴハチきれいに	教育	
20181030	岐阜		中濃地区高校剣道新人大会	成績	行事	
20181030	中日		くらしの作文　栗おこわ	桜井五月さん（美濃加茂市）	ひと	
20181030	中日		「ビリギャル」小林さん　目標に向かう大切さ語る	美濃加茂中学高校	教育	
20181029	中日		ＤＮＡ解析装置を導入	県内初　美濃加茂・木沢記念病院	その他	
20181029	岐阜		臨床科学研究の拠点に	木沢記念病院　遺伝子解析の施設開設	その他	
20181029	中日		多治見市リレーカーニバル　２００人汗を流し快走	上位の成績	行事	
20181029	岐阜		いま学校で　ＮＩＥアドバイザー通信　新聞に触れる機会もっと	県ＮＩＥアドバイザー　美濃加茂市立西中教諭　細江隆一さん	ひと	
20181028	岐阜		県高校選手権バスケ	結果	行事	
20181028	中日		県高校英語スピーチコンテスト	奨励賞：マクリイン・エイジさん（加茂）	教育	
20181028	岐阜		姫街道で女性音楽聴いて	美濃加茂市文化会館　４日に「ヒメロック」	行事	
20181028	中日		女性歌手輝く音楽祭　美濃加茂文化会館	４日にヒメロック	行事	
20181027	岐阜		風景や人物など深みある油彩画	美濃加茂市生涯学習センターで作品展	行事	「けいしん会」「松涛会」
20181027	中日		第七回木曽川千の灯籠流しを写す会」表彰式	シティホテル美濃加茂	行事	
20181027	岐阜		県学校歯科保健優良校表彰	大規模校：特選校山手、県１位太田、奨励校古井	教育	
20181027	中日		油彩、水彩　花や人物丁寧に	けいしん会と松涛会　美濃加茂市生涯学習センターで作品展	行事	
